Date,timesfm25_1024_AR_neg,chronos2_8192_ARX_temporal,chronos2_2048_ARX_temporal,timesfm25_8192_AR_neg,chronos2_1024_ARX_temporal,timesfm25_2048_AR_neg,price,price_decile,chronosbolt_AR,timesfm25_1024_AR_neg,LEAR,DNN,ens_ml,persistent,chronos2_1024_AR,chronos2_2048_AR,chronos2_8192_AR
2024-02-01 17:00:00,75.83188,89.98829,88.693375,71.72688,87.31151,69.77098,99.0,8,74.99702,75.83187,118.07002257761276,92.32213592529295,105.19607925145286,94.69,70.84998,70.00612,73.54305
2024-02-01 18:00:00,82.44117,103.68509,99.62967,80.5972,98.052574,77.01508,103.85,9,83.19737,82.44116,132.23296328161334,105.40570068359376,118.81933198260356,102.98,81.83038,80.68696,83.40392
2024-02-01 19:00:00,80.3642,101.03878,95.78964,77.94415,94.14133,73.12039,98.4,8,79.274254,80.36419,136.82894636163672,107.07684326171876,121.95289481167774,97.16,77.921745,77.96479,80.86122
2024-02-01 20:00:00,73.51103,89.303825,87.107925,69.92141,84.71927,65.742645,91.18,8,70.114716,73.51102,123.51299677136475,97.58313751220705,110.5480671417859,84.0,66.29675,66.420494,69.7905
2024-02-01 21:00:00,67.0747,78.9807,77.889175,62.17334,74.703026,59.31346,83.46,7,61.2641,67.074684,101.0250809743738,86.66858673095703,93.8468338526654,77.81,57.41689,58.13775,61.492558
2024-02-01 22:00:00,65.58976,76.6165,76.64874,59.681564,73.29004,56.26149,81.99,7,58.776703,65.589745,96.5212822434867,82.55370330810547,89.53749277579608,75.01,54.629147,55.01077,58.14911
2024-02-01 23:00:00,58.775043,68.77221,69.49798,51.69063,66.170525,48.29793,73.52,6,50.98121,58.775024,79.49852213511312,77.27349853515625,78.38601033513469,70.48,45.267532,46.1231,50.151665
2024-02-02 00:00:00,67.22555,68.505226,66.119156,68.6405,66.870995,68.5462,64.42,5,69.08347,67.22554,68.19081462941277,68.79965209960938,68.49523336451108,62.8,69.108376,70.78901,71.90938
2024-02-02 01:00:00,63.700825,62.595898,60.915657,64.770164,62.316414,64.9275,59.99,4,66.96443,63.70083,61.936307998638455,64.41600036621094,63.176154182424696,62.0,66.14362,67.01781,68.39935
2024-02-02 02:00:00,61.065777,59.368164,58.49822,61.778336,59.79898,61.40712,58.0,4,64.4131,61.06578,57.71823949737529,61.41038131713867,59.56431040725698,58.49,65.24734,65.961136,67.121254
2024-02-02 03:00:00,58.241302,54.74751,54.973053,58.08751,56.060173,58.01889,54.69,4,62.717834,58.241302,51.45889626277145,61.23528671264648,56.347091487708965,53.24,62.44534,63.152298,64.251114
2024-02-02 04:00:00,59.26726,53.44575,54.717476,58.706413,55.49458,58.003403,52.72,3,62.40251,59.26726,37.38218976045915,58.93784713745117,48.16001844895516,41.51,61.98648,62.105938,63.6886
2024-02-02 05:00:00,63.97536,56.482708,57.24459,64.67228,57.513103,64.08766,54.94,4,66.407524,63.975365,45.869427900610496,61.37556457519531,53.62249623790291,50.24,66.38525,66.80421,68.36037
2024-02-02 06:00:00,72.367744,64.91722,64.193054,75.869446,65.27835,74.29515,64.47,5,75.1578,72.367744,51.37337854005963,71.83757019042969,61.60547436524466,59.56,76.42821,77.2584,78.70654
2024-02-02 07:00:00,85.933105,77.8019,77.58947,88.94793,76.31,88.206215,78.77,6,88.31128,85.93311,71.06527941550767,82.67945861816406,76.87236901683588,72.56,89.95253,90.84141,92.02859
2024-02-02 08:00:00,96.48564,86.27401,86.33759,97.52347,84.194214,97.64928,90.06,8,98.8546,96.48564,85.04340295535518,88.09709167480469,86.57024731507994,78.57,101.23593,101.72412,103.08445
2024-02-02 09:00:00,94.48369,83.15416,83.534454,94.992805,80.13197,94.573944,86.21,7,92.21309,94.48369,75.8674917388001,84.99191284179688,80.42970229029848,75.21,95.28705,95.54577,96.92428
2024-02-02 10:00:00,87.73683,75.227936,75.97256,87.136696,73.2668,87.42549,80.84,7,84.914955,87.73683,72.28135212432576,80.59237670898438,76.43686441665507,65.88,87.13051,86.878716,89.12161
2024-02-02 11:00:00,80.39919,68.85939,69.95499,80.39837,67.17071,80.51627,75.2,6,78.11325,80.399185,64.36327525260754,71.52409362792969,67.94368444026861,60.49,80.36219,80.548294,82.52948
2024-02-02 12:00:00,73.91188,64.12643,65.3878,74.4471,62.56695,75.462326,65.01,5,72.47116,73.91188,66.13634862621478,68.25730895996094,67.19682879308786,53.75,75.178276,75.67436,77.83857
2024-02-02 13:00:00,69.486015,61.21292,62.312992,71.24287,59.323074,71.96113,60.0,4,69.05376,69.486015,61.45654114953629,67.57295227050781,64.51474671002205,48.27,72.430176,72.93149,75.06133
2024-02-02 14:00:00,72.48429,63.00236,64.69408,73.328064,62.214813,74.04211,59.75,4,71.55676,72.48429,70.44063974165682,66.05364227294922,68.24714100730301,51.41,76.32646,76.56226,78.60775
2024-02-02 15:00:00,77.35033,66.94727,70.18515,77.388435,67.696754,78.305305,59.78,4,77.62148,77.35033,71.27241650354105,68.46672058105469,69.86956854229787,52.92,81.64826,81.55427,83.322556
2024-02-02 16:00:00,83.03496,73.54293,74.8105,82.731316,73.26294,83.89881,64.66,5,83.82916,83.03496,74.31693173529092,75.78372192382812,75.05032682955952,63.37,85.42614,85.65879,87.37804
2024-02-02 17:00:00,92.162445,83.322014,85.98188,92.76882,82.11362,92.2981,71.35,5,94.369316,92.162445,76.23201468996815,82.89866638183594,79.56534053590204,75.47,95.660736,96.17501,96.955284
2024-02-02 18:00:00,98.08037,87.47781,89.03055,99.43105,86.50262,98.33108,81.04,7,102.63228,98.08036,82.75658729870449,90.92488098144533,86.84073414007491,102.08,102.68878,103.35965,102.67475
2024-02-02 19:00:00,96.00782,84.10184,84.05291,96.375244,83.84425,94.458084,87.8,7,97.9777,96.00781,76.272740304266,85.61856079101562,80.94565054764081,100.79,98.3608,98.890495,97.47586
2024-02-02 20:00:00,89.56714,75.20118,74.95732,88.808624,75.16274,87.17065,79.9,6,89.56454,89.56714,66.41358228152917,78.74851989746094,72.58105108949505,96.86,88.56897,88.43244,87.89426
2024-02-02 21:00:00,82.39532,67.50337,67.671745,81.74547,66.55854,80.37822,65.05,5,81.80616,82.395325,60.567039152500286,69.64808654785156,65.10756285017592,75.0,82.351616,82.44883,82.462524
2024-02-02 22:00:00,81.15159,65.8016,66.16448,80.36807,65.31653,78.678375,69.38,5,80.26687,81.15159,50.20643293405109,67.73760223388672,58.972017583968906,84.86,80.92606,81.17214,80.76529
2024-02-02 23:00:00,76.49267,59.07325,60.104527,74.347244,59.838966,73.85133,60.71,4,74.938126,76.492676,42.06943518599363,64.32111358642578,53.1952743862097,78.2,76.36543,76.1962,75.74985
2024-02-03 00:00:00,54.871017,56.831203,56.41268,55.48337,57.2826,54.906372,42.13,3,54.56189,54.871017,56.21576905744234,46.89599990844727,51.555884482944805,70.44,56.688835,56.00671,56.22665
2024-02-03 01:00:00,49.37168,50.087425,50.29741,50.692707,52.599213,49.861404,46.94,3,51.271446,49.371677,47.98928167260398,44.64059066772461,46.314936170164295,64.85,51.066757,48.761723,48.41389
2024-02-03 02:00:00,46.876427,46.42608,45.539837,47.3644,47.523315,46.916634,41.82,3,47.875576,46.876427,44.575536916501775,39.14064025878906,41.85808858764542,60.5,48.99366,46.501846,46.417423
2024-02-03 03:00:00,43.39806,41.811966,40.965904,43.37596,42.735596,43.633144,19.73,2,45.29979,43.398064,39.83666676712017,36.01087951660156,37.92377314186086,56.3,45.724087,42.97514,43.21398
2024-02-03 04:00:00,42.817642,38.9708,38.640118,41.089325,41.17788,42.269196,12.54,2,44.45863,42.81765,34.5606440568795,36.77691650390625,35.66878028039287,55.98,44.70797,41.9169,41.88049
2024-02-03 05:00:00,47.350838,41.1807,40.621464,45.915592,42.688667,47.586853,13.21,2,45.713154,47.350838,35.280136331454,39.03396987915039,37.1570531053022,57.38,46.655144,43.367344,43.759354
2024-02-03 06:00:00,54.972916,46.580254,45.660923,55.60333,48.088303,57.11071,24.47,2,49.55463,54.972927,39.49761102678554,43.876075744628906,41.68684338570722,59.41,51.460022,48.950222,49.625656
2024-02-03 07:00:00,65.595184,54.48238,53.458252,66.85031,56.276314,69.2736,39.75,3,55.994617,65.5952,38.76079273480201,51.10797882080078,44.9343857778014,66.26,59.056404,56.268105,57.35387
2024-02-03 08:00:00,75.47849,62.9442,62.088852,75.13806,64.42443,78.953094,52.1,3,61.668686,75.47851,48.599231440494776,60.4622802734375,54.53075585696614,79.16,66.43186,64.12036,66.16704
2024-02-03 09:00:00,73.85884,65.55636,64.54116,72.86668,67.175964,77.50459,64.96,5,63.978485,73.85886,58.10175253760228,59.86234664916992,58.9820495933861,77.0,67.76777,65.83449,67.91193
2024-02-03 10:00:00,66.7083,63.177803,62.642975,65.63273,66.377174,71.1656,61.59,4,62.434803,66.70831,57.08184013169472,56.84366226196289,56.962751196828805,66.57,64.34923,61.452744,63.06692
2024-02-03 11:00:00,60.38732,58.59984,58.387505,58.44384,63.114952,64.67432,52.13,3,57.83264,60.38734,48.54737201943101,55.149940490722656,51.84865625507683,58.07,58.58784,55.18426,56.626637
2024-02-03 12:00:00,54.026264,54.225304,53.394985,51.88345,56.85269,58.03601,46.71,3,52.922905,54.026287,48.19248061650984,54.47198867797852,51.33223464724418,55.84,54.09373,50.56984,51.89705
2024-02-03 13:00:00,50.625988,50.704235,49.439674,49.52899,52.206432,55.135788,43.83,3,49.30899,50.626003,40.65925043392114,50.68183898925781,45.67054471158947,53.88,50.4869,47.402412,48.67913
2024-02-03 14:00:00,53.48357,52.27066,50.69288,51.155506,53.409893,57.638954,41.76,3,51.071495,53.483585,38.943036861456335,53.20779037475586,46.0754136181061,59.74,51.968357,49.59204,51.253197
2024-02-03 15:00:00,57.39595,54.91695,53.321205,55.093037,56.570168,61.85496,45.27,3,55.819855,57.395966,48.92706592690301,56.919166564941406,52.92311624592221,73.58,56.917126,54.92889,57.120132
2024-02-03 16:00:00,62.085728,60.21161,58.88421,60.660263,63.68732,65.7738,51.43,3,62.78504,62.08575,55.00216753797959,59.203243255615234,57.10270539679741,76.81,63.635212,61.386208,63.006897
2024-02-03 17:00:00,70.69238,71.35939,68.95762,72.47487,73.14,74.38802,64.86,5,72.567604,70.6924,64.57065115472896,66.05191802978516,65.31128459225707,82.12,72.11588,70.95691,73.46179
2024-02-03 18:00:00,78.76096,79.13182,78.10716,82.3083,82.51149,82.491554,85.88,7,81.19271,78.76098,76.21364303632639,70.64071655273438,73.42717979453039,95.96,83.67508,81.31124,82.792435
2024-02-03 19:00:00,77.98001,75.924355,75.64633,80.0886,80.37869,80.07543,80.28,6,80.92387,77.98003,72.30728537233523,69.33990478515625,70.82359507874574,92.53,81.969955,79.3714,80.1832
2024-02-03 20:00:00,71.752716,67.86065,69.015335,72.5567,73.14158,72.86416,64.17,5,74.14224,71.75272,61.05659819024751,60.6491813659668,60.85288977810716,84.45,75.34027,72.147316,72.46515
2024-02-03 21:00:00,63.593014,58.78649,59.81227,64.70564,63.734814,65.94677,59.74,4,67.314384,63.593033,62.75636800732278,52.697208404541016,57.726788205931896,76.15,67.86965,64.97179,64.83426
2024-02-03 22:00:00,62.122055,59.78714,62.20024,63.360054,66.225365,64.49782,51.75,3,66.32353,62.122066,55.43337070345602,50.19804382324219,52.815707263349104,75.97,68.311516,65.38526,64.38804
2024-02-03 23:00:00,57.816956,52.13836,53.023224,57.46084,58.160393,59.363853,42.6,3,61.326866,57.816963,48.15930225374112,45.453914642333984,46.80660844803755,72.7,63.59192,60.328583,58.726654
2024-02-04 00:00:00,36.77254,31.792484,34.170933,37.617214,35.02289,36.452927,39.47,2,34.126816,36.772537,34.91388974079886,38.95180892944336,36.93284933512111,66.77,36.305202,33.477345,33.258156
2024-02-04 01:00:00,31.318947,26.477386,30.460018,31.507938,29.92862,30.105522,29.0,2,29.92229,31.31895,28.65034440210757,34.5514030456543,31.60087372388093,59.33,30.59864,27.883049,27.521511
2024-02-04 02:00:00,28.481495,22.884087,26.349503,27.287724,24.263878,27.689869,11.5,2,26.503162,28.481503,24.02742732798494,31.98105812072754,28.00424272435624,55.71,25.930077,23.597164,23.772255
2024-02-04 03:00:00,24.639133,17.78312,18.800472,22.398697,17.065369,23.320038,2.54,1,20.78537,24.639137,19.92454998469737,26.451669692993164,23.188109838845268,52.51,20.001842,18.422054,19.196999
2024-02-04 04:00:00,22.643696,15.788422,16.287766,18.91774,14.595222,19.975395,0.65,1,17.453087,22.643692,12.920260303930768,25.80137062072754,19.36081546232916,51.24,17.796856,16.662308,17.87127
2024-02-04 05:00:00,26.627235,15.846184,18.015953,22.924187,15.285065,24.13932,3.5,1,18.351154,26.62722,12.959334469915548,27.14784812927246,20.053591299594004,51.9,18.411526,16.984081,18.515923
2024-02-04 06:00:00,32.721474,18.613503,20.45221,31.657185,15.757912,32.142506,5.45,1,23.83511,32.721462,10.886510224851175,27.863000869750977,19.37475554730108,52.62,21.27248,20.554604,21.94252
2024-02-04 07:00:00,42.52036,23.117287,27.26353,42.93987,20.214592,43.97898,7.66,1,31.313847,42.520355,21.033925588283733,31.347341537475582,26.190633562879658,54.74,26.776638,26.40633,27.557903
2024-02-04 08:00:00,52.562744,29.582253,35.386353,51.429523,25.633747,52.88217,15.32,2,39.086605,52.562744,26.19488602146521,38.46685028076172,32.330868151113464,57.0,33.338604,33.268757,34.71112
2024-02-04 09:00:00,51.558388,32.742886,40.349995,50.92856,32.32748,53.19899,21.85,2,44.44359,51.558395,31.53965427575549,39.88768768310547,35.713670979430475,55.42,40.09683,38.213444,38.646526
2024-02-04 10:00:00,46.912582,32.43841,40.416046,46.7834,35.375576,50.12925,26.64,2,43.832436,46.912582,26.1233470031392,41.16176986694336,33.64255843504128,51.73,42.623802,39.152473,37.861443
2024-02-04 11:00:00,43.932575,30.673382,37.714386,41.053215,34.575768,45.747448,20.2,2,39.98039,43.93261,21.554961359545008,37.59034729003906,29.57265432479204,46.48,41.448303,36.397057,35.138638
2024-02-04 12:00:00,39.79684,27.556786,34.05107,38.424667,29.969967,43.08377,17.45,2,34.273155,39.796864,21.24451184443204,36.040260314941406,28.642386079686723,41.78,37.60241,32.80705,31.815033
2024-02-04 13:00:00,38.202328,24.17421,29.720142,38.15808,24.17675,42.994053,5.48,1,31.063465,38.202347,20.143151363550736,31.04019546508789,25.59167341431932,40.22,33.974247,30.79169,28.675674
2024-02-04 14:00:00,41.05941,25.498325,31.245995,39.93519,24.510574,45.438923,12.47,2,32.14763,41.05942,7.257497314603655,32.75748062133789,20.00748896797077,44.31,33.835464,32.21055,30.73021
2024-02-04 15:00:00,45.340485,29.27557,35.015564,44.494537,27.186668,49.951317,24.4,2,35.45104,45.34051,13.297524380033376,35.46248245239258,24.38000341621298,45.42,36.96773,36.35177,35.241497
2024-02-04 16:00:00,50.987907,33.97234,41.027668,51.739773,31.54317,55.589005,34.81,2,42.971622,50.98792,23.61775649962921,36.65394592285156,30.135851211240382,53.5,41.986702,40.792133,40.930874
2024-02-04 17:00:00,61.12926,45.85229,53.38886,65.38017,41.67462,65.71721,56.21,4,57.094406,61.129272,43.157964320244005,43.756134033203125,43.457049176723565,67.73,53.96527,53.43622,55.364662
2024-02-04 18:00:00,70.46249,56.435966,63.506214,75.701645,52.876793,73.47701,70.0,5,68.84544,70.4625,55.00385024366727,49.73138427734375,52.36761726050551,73.11,65.391426,65.93234,67.80176
2024-02-04 19:00:00,68.055664,55.1819,62.16416,74.679504,51.612526,71.112045,84.85,7,68.09248,68.0557,53.57758725114133,45.182899475097656,49.38024336311949,70.72,65.49214,65.81127,67.78874
2024-02-04 20:00:00,61.03564,46.049404,53.758263,66.73285,45.559177,63.34325,56.47,4,60.362167,61.03567,52.10962621833552,41.87751388549805,46.993570051916784,69.09,58.177094,58.549137,60.645805
2024-02-04 21:00:00,52.359627,38.79779,46.51466,60.083153,35.635895,57.81768,59.72,4,52.488113,52.359657,50.19064412201853,37.76780319213867,43.979223657078606,58.04,50.133564,50.60186,53.27433
2024-02-04 22:00:00,49.015297,38.41496,46.288513,56.78204,35.73755,54.52839,58.26,4,50.221367,49.01533,45.067537564975176,37.86922073364258,41.46837914930887,59.91,47.369347,49.223602,51.62642
2024-02-04 23:00:00,42.54395,30.948433,37.453598,51.42318,29.464516,49.188194,42.0,3,43.93256,42.543983,36.08351057839363,32.022438049316406,34.05297431385502,56.0,41.68904,42.781307,45.4702
2024-02-05 00:00:00,34.253506,33.817955,33.445843,36.5379,34.727127,35.300995,11.2,2,32.535038,34.25352,30.305640856163464,24.16657066345215,27.236105759807806,49.97,30.401417,31.28733,35.783463
2024-02-05 01:00:00,26.894562,28.685246,27.53706,29.588947,27.936165,29.255901,21.74,2,29.565224,26.894543,23.56203733012078,20.897293090820312,22.229665210470547,47.26,24.801521,26.450066,31.114285
2024-02-05 02:00:00,22.73819,23.993935,22.140839,24.972809,19.686295,26.711887,11.87,2,27.319653,22.73819,18.478872818759665,19.23609733581543,18.85748507728755,48.12,18.922733,21.73621,27.38126
2024-02-05 03:00:00,18.768078,19.23478,14.38652,20.060768,12.926006,23.150784,0.75,1,24.557705,18.768063,13.008130547058345,12.15528964996338,12.581710098510865,47.97,11.691647,15.469666,22.506279
2024-02-05 04:00:00,16.142658,18.879333,15.3524475,19.195244,12.734047,20.983086,0.68,1,25.368668,16.142628,14.04945236870632,14.75724983215332,14.40335110042982,51.58,11.702873,15.493996,22.591156
2024-02-05 05:00:00,21.598774,28.848583,23.664127,27.811985,20.394943,27.759647,3.47,1,33.968983,21.598747,26.061038709503645,26.204496383666992,26.13276754658532,60.06,19.403263,25.634739,33.65667
2024-02-05 06:00:00,32.062386,52.206917,42.141705,42.839153,37.00077,40.63071,43.37,3,51.189957,32.062363,50.38052244152303,47.638816833496094,49.00966963750956,80.34,38.46128,47.38793,56.54627
2024-02-05 07:00:00,45.107887,72.76094,62.190918,58.144535,55.851074,54.424965,80.28,6,73.24151,45.107872,71.32804884738873,71.8562240600586,71.59213645372367,90.51,59.358196,68.46967,77.07388
2024-02-05 08:00:00,57.697407,81.14994,73.69648,69.256805,67.49406,65.60543,97.61,8,84.60333,57.697407,86.49545659974834,83.22187805175781,84.85866732575307,99.21,70.871895,78.090805,85.48249
2024-02-05 09:00:00,52.522194,75.20195,68.08072,68.28193,67.31509,64.429184,104.08,9,79.46159,52.52219,81.28144833089998,75.63336944580078,78.45740888835039,88.39,69.36788,73.86321,79.92908
2024-02-05 10:00:00,43.99507,65.227455,61.12835,62.338554,61.551525,58.657745,92.32,8,70.14623,43.99507,65.54151191440702,63.55773162841797,64.54962177141249,78.9,62.120102,64.71957,69.85722
2024-02-05 11:00:00,36.99184,55.946335,52.378048,56.070663,52.720688,52.94597,88.87,7,62.482388,36.991837,54.89893187143071,55.10994338989258,55.00443763066164,71.27,53.258385,55.257782,60.71445
2024-02-05 12:00:00,33.189407,50.218086,45.630394,52.824623,45.27488,49.24743,90.93,8,56.644234,33.189407,54.33934334142863,51.14985275268555,52.74459804705709,70.24,46.37165,48.950615,54.895824
2024-02-05 13:00:00,33.61531,48.49822,41.933464,52.62525,41.46541,49.54335,65.69,5,53.065414,33.61532,50.00426007760592,49.21052169799805,49.607390887801984,74.44,43.28961,46.68473,53.492504
2024-02-05 14:00:00,39.927124,51.96324,44.764282,56.178936,45.23105,53.4152,72.08,6,56.63463,39.92713,49.62555889043105,54.34262847900391,51.98409368471748,80.41,48.003143,51.273254,57.98622
2024-02-05 15:00:00,46.732567,57.163486,48.781075,62.526,50.675266,59.403328,61.1,4,63.08766,46.732567,57.13074489247077,59.68038558959961,58.40556524103519,88.77,55.24542,57.031845,63.207672
2024-02-05 16:00:00,55.46536,64.625374,54.27551,71.094795,58.093327,67.80849,63.74,5,70.86086,55.465355,65.29832718790401,66.0843276977539,65.69132744282896,94.46,60.398308,61.506706,68.989655
2024-02-05 17:00:00,68.688995,81.062874,70.10699,84.33619,72.15048,79.765465,77.74,6,83.37176,68.689,81.14325006899551,82.53629302978516,81.83977154939033,105.06,75.570175,77.09235,83.68413
2024-02-05 18:00:00,77.9164,90.81635,80.38788,95.101776,82.72059,88.826866,98.73,8,92.47165,77.916405,96.20397482942664,87.85589599609375,92.0299354127602,112.92,86.40249,87.38069,93.023094
2024-02-05 19:00:00,75.00059,88.68653,79.768875,94.40842,81.16843,86.0817,100.0,8,88.17012,75.000595,100.22331182426144,79.99810028076172,90.11070605251156,107.52,83.86374,84.20985,90.049805
2024-02-05 20:00:00,66.11602,73.88214,67.7193,84.58686,70.371994,77.8891,90.55,8,75.92828,66.116035,82.82161931168869,73.03146362304688,77.92654146736778,88.56,69.87857,70.7477,76.33386
2024-02-05 21:00:00,56.106476,63.47927,58.45709,75.056046,60.257458,69.72551,68.12,5,64.6855,56.10649,69.8393094887248,58.91749572753906,64.37840260813192,83.39,61.519623,62.535328,67.66365
2024-02-05 22:00:00,51.190353,59.654625,55.053272,70.02518,57.945347,64.56915,56.46,4,61.068848,51.190346,65.19398633742684,56.36695861816406,60.78047247779545,82.9,58.200665,59.067303,64.41198
2024-02-05 23:00:00,41.258095,51.29124,44.04246,62.49993,46.81065,56.724335,47.65,3,52.32041,41.2581,56.70533954369508,45.37009048461914,51.03771501415712,80.29,48.67563,49.154976,56.435303
2024-02-06 00:00:00,37.870644,34.363976,28.499512,41.239914,25.60719,40.23666,35.95,2,32.037155,37.87063,34.71755535197485,35.40435028076172,35.060952816368285,71.94,24.545017,25.17131,29.103397
2024-02-06 01:00:00,30.350834,27.738255,24.301342,35.17574,21.066753,33.858753,28.93,2,28.255424,30.350819,26.040156244216664,28.27699851989746,27.15857738205706,68.7,18.232674,19.907204,23.31887
2024-02-06 02:00:00,27.594051,23.786873,20.178757,32.05268,14.675404,32.136353,12.2,2,24.084484,27.594036,21.68926304400749,23.92469024658203,22.80697664529476,69.37,14.60574,17.160252,20.120827
2024-02-06 03:00:00,25.345043,18.989616,12.960915,29.062943,8.676548,29.887634,6.81,1,19.423798,25.345043,15.509800110328856,18.93166160583496,17.220730858081907,66.06,9.439339,12.351112,15.213417
2024-02-06 04:00:00,27.656448,16.588272,10.808205,30.57814,6.686825,31.48124,4.6,1,18.192558,27.65646,13.251585406120284,14.93930721282959,14.095446309474935,65.29,7.631729,9.91951,13.904266
2024-02-06 05:00:00,36.13898,23.842758,18.367207,39.863876,13.714443,41.57398,21.2,2,26.263721,36.138985,19.96981720210029,25.051044464111328,22.510430833105808,69.37,16.326942,17.836735,22.29226
2024-02-06 06:00:00,50.901363,44.738274,38.85717,57.664963,33.76541,58.17762,52.2,3,55.103447,50.90137,36.94096083623762,45.66072082519531,41.30084083071647,78.7,45.83383,45.332836,47.61182
2024-02-06 07:00:00,69.26399,67.536064,65.49759,77.73452,61.873085,76.094406,70.27,5,84.50972,69.26402,64.89981506311611,73.16243743896484,69.03112625104048,90.82,75.18927,75.49528,75.88367
2024-02-06 08:00:00,86.69758,79.55193,79.184746,91.64029,81.20232,90.79844,88.87,7,100.14698,86.69761,73.43107534164753,83.94029998779297,78.68568766472025,95.94,90.93107,90.972534,91.137085
2024-02-06 09:00:00,84.81609,75.992516,77.317665,89.99701,81.83116,90.0832,87.3,7,93.2049,84.81613,68.23317522213546,74.24655151367188,71.23986336790367,84.93,88.96762,88.28551,87.126434
2024-02-06 10:00:00,75.38164,68.01437,68.18683,81.75341,74.006966,82.713745,84.18,7,85.2646,75.38167,63.66045208141273,62.78192901611328,63.221190548763005,77.15,80.05376,77.73568,77.69876
2024-02-06 11:00:00,65.081055,58.66051,58.450188,73.32174,64.0829,75.210205,64.13,5,75.97824,65.08109,55.87301918148975,56.83731842041016,56.355168800949954,70.1,71.47102,69.19646,67.9149
2024-02-06 12:00:00,57.81432,52.414444,52.846672,67.098045,56.131424,69.11618,53.96,3,67.7806,57.814358,58.65960737714354,48.679466247558594,53.66953681235107,68.1,63.94298,62.602684,61.67857
2024-02-06 13:00:00,54.689125,49.26275,48.39086,63.691833,51.310135,65.82228,50.95,3,60.79328,54.689163,50.39140791742938,48.71841049194336,49.55490920468637,68.23,58.85852,58.327496,56.833763
2024-02-06 14:00:00,58.202675,51.11,52.096207,65.83339,55.79086,67.782974,52.43,3,60.87151,58.202698,55.33525720930388,55.977638244628906,55.65644772696639,71.93,62.062954,62.440357,60.997208
2024-02-06 15:00:00,60.850185,55.05627,56.31945,70.777756,58.583096,70.85848,56.89,4,64.47702,60.85023,54.13825163391336,63.3579216003418,58.74808661712758,75.0,65.82338,66.70748,64.90529
2024-02-06 16:00:00,65.55758,61.366066,59.025425,76.45374,61.97981,75.99258,61.33,4,69.259384,65.55762,58.77035802527882,70.28756713867188,64.52896258197535,80.22,68.68043,68.08122,67.87534
2024-02-06 17:00:00,77.457375,77.89566,78.80099,88.448395,79.96808,87.34295,71.98,6,83.76892,77.45741,70.2427889810873,88.24165344238281,79.24222121173506,88.42,82.58099,83.30216,83.70376
2024-02-06 18:00:00,86.48097,87.91569,90.22803,99.705345,92.025604,95.708824,84.73,7,99.291794,86.48102,76.99629741802083,94.7920150756836,85.89415624685222,99.49,95.44408,96.01582,96.70077
2024-02-06 19:00:00,80.509575,87.04192,87.955475,97.12133,90.67151,91.75067,88.5,7,99.33974,80.50962,81.42217608690316,91.46647644042967,86.44432626366643,101.39,93.76998,94.63883,94.38468
2024-02-06 20:00:00,68.42557,73.01116,74.73975,86.32751,77.29532,81.35019,65.54,5,84.74125,68.425606,69.63881390446244,74.46460723876953,72.05171057161598,88.31,78.5721,79.7526,79.92546
2024-02-06 21:00:00,54.766983,60.881268,63.57906,74.86247,65.593254,71.28367,59.98,4,67.86591,54.76702,59.39814909117009,64.38249969482422,61.89032439299716,79.18,66.50349,67.245,67.34333
2024-02-06 22:00:00,46.304825,54.952026,57.176384,67.89589,59.5428,63.929962,56.93,4,59.870007,46.304855,53.54915309723734,57.897491455078125,55.72332227615773,79.59,58.747543,60.384056,60.25746
2024-02-06 23:00:00,34.818146,43.7862,45.61392,59.526802,47.50936,54.755257,52.83,3,49.005432,34.818184,37.32027900663228,42.98616790771485,40.15322345717357,76.34,47.14894,48.460648,49.236763
2024-02-07 00:00:00,45.275112,46.004124,43.739174,46.142944,40.138847,44.84278,41.34,3,40.5759,45.275116,44.13535184488869,66.14750671386719,55.14142927937794,75.1,40.12964,41.010082,42.900116
2024-02-07 01:00:00,37.195805,43.83352,41.953964,40.054943,36.577682,37.61621,40.03,3,34.753235,37.1958,41.66297857881842,61.92524337768555,51.79411097825198,71.96,34.125378,35.26418,36.33031
2024-02-07 02:00:00,31.45937,42.050518,39.61637,35.006176,32.94842,32.345673,40.08,3,27.955437,31.459373,41.619562496221945,60.71919250488281,51.16937750055238,70.89,26.70959,28.79884,30.815662
2024-02-07 03:00:00,24.944786,38.505276,34.460167,29.11037,26.941936,26.370338,43.56,3,20.494858,24.94477,41.66573577530412,57.97901916503906,49.82237747017159,69.82,18.197983,21.775478,24.750889
2024-02-07 04:00:00,23.540562,37.68507,34.712566,27.63197,27.981869,23.920647,35.47,2,18.628323,23.540562,44.669703582898606,57.70615768432617,51.18793063361239,69.19,16.428802,19.813828,23.042564
2024-02-07 05:00:00,32.8058,46.04556,44.075825,37.27303,38.825237,33.68181,49.6,3,27.25697,32.80579,58.234100431213335,69.06996154785156,63.65203098953245,73.91,28.13115,30.571117,33.225235
2024-02-07 06:00:00,48.0194,63.933594,63.02598,53.404694,59.86926,49.17524,60.71,4,52.560314,48.019386,71.09274326401575,78.92414093017578,75.00844209709577,84.57,52.32393,55.246292,56.442177
2024-02-07 07:00:00,66.64362,85.99033,85.18493,73.427986,81.91781,68.493614,78.6,6,74.63548,66.64361,93.0371040665074,97.02399444580078,95.03054925615407,99.21,74.78878,77.3141,78.37089
